pid,Name,Pos,DraftPick,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,DD,TD,QD,5x5,PER,EWA,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb
1358,Jimmy Hoffman,G,,23,1,BAL,2058,60,60,37.673520972725655,4.633333333333334,12.25,37.823129251700685,1.05,3.566666666666667,29.439252336448597,3.5833333333333335,8.683333333333334,41.26679462571977,42.10884353741496,1.4333333333333333,2.1,68.25396825396825,0.8666666666666667,2.4,3.2666666666666666,12.85,2.3333333333333335,1.8833333333333333,0.21666666666666667,0.5,1.7833333333333334,11.75,1.1666666666666667,2.0166666666666666,57.85123966942148,0.7,2.316666666666667,30.215827338129497,1.7166666666666666,4.35,39.46360153256705,34,0,0,0,18.711519182359492,7.162709489943353,44.595415211780775,0.291156462585034,0.17142857142857143,2.3012626182625815,6.313720516771698,4.316822864955533,48.21286785028705,2.3523159356296475,0.3935796651764503,15.046644598254588,16.90330805240215,2.24823115872222,8.302096182832956,106.25302772798608,97.27226042112014,5.0065412097316155,2.284937828549214,7.29147903828083,0.1548350958448426,4.2130097603080925,2.3854271472353457,6.598436907543438,4.920922505734244,49,57,30,40,68,60,48,19,15,40,45,44,43,48,74,57,41
1359,Justin Brookins,SF,,22,1,SIN,2058,60,60,33.596433498066595,5.9,13.216666666666667,44.640605296343,0.65,2.1166666666666667,30.708661417322837,5.25,11.1,47.2972972972973,47.09962168978563,1.35,1.8833333333333333,71.68141592920354,1.3333333333333333,4.15,5.483333333333333,1.2666666666666666,1.8166666666666667,1.2,0.25,0.7166666666666667,2.966666666666667,13.8,2.4833333333333334,3.9833333333333334,62.34309623430963,1.65,4.383333333333334,37.6425855513308,1.1166666666666667,2.7333333333333334,40.853658536585364,1,0,0,0,12.292177657890173,1.4378693134335032,49.12663755458515,0.1601513240857503,0.1424968474148802,4.066092014673054,12.760116475332868,8.395247256023218,5.699198446578652,1.7096729715530272,0.5113540020242464,11.45294834615223,19.815453294842424,-0.6886182798672454,1.0837487459754902,94.30465231238784,101.4849425797335,1.2593337141416052,0.9039102200318134,2.1632439341734186,0.05151127566675572,-2.0713666557005985,-2.0343073768579187,-4.105674032558517,-1.0784014878581258,42,57,41,66,51,49,65,40,50,38,35,39,33,40,36,34,47
1360,Glenn Stukes,C,,21,1,HOU,2058,60,60,36.62462034521466,9,18.366666666666667,49.00181488203267,1.5,4.45,33.70786516853933,7.5,13.916666666666666,53.89221556886228,53.08529945553539,3.6,5.133333333333334,70.12987012987013,3.566666666666667,8.916666666666666,12.483333333333333,1.3666666666666667,2.85,1.4666666666666666,1.5166666666666666,0.95,3.1333333333333333,23.1,5.2,7.8,66.66666666666666,1.8333333333333333,4.766666666666667,38.46153846153847,0.4666666666666667,1.35,34.5679012345679,47,0,0,0,24.57736066857637,12.224848427814814,55.999094964121795,0.2422867513611615,0.279491833030853,10.693043888354302,24.40521289815168,17.861164152224806,6.062542885424187,1.9067667852308172,2.8658559903806298,12.140402692187545,26.926716119571992,4.961927200217639,-1.9823427901756867,106.47241071256215,91.59961586605465,6.498146728395302,3.8855894089476926,10.383736137342995,0.22681433504497148,4.206293945417789,-0.18732864793460724,4.018965297483182,3.3487735167912795,52,67,75,40,38,38,56,49,49,41,39,43,40,50,42,43,51
1361,Hrvoje Tomas,C,,19,1,KEN,2058,60,0,22.013956023348502,3.716666666666667,7.4,50.22522522522522,0.016666666666666666,0.25,6.666666666666667,3.7,7.15,51.74825174825175,50.33783783783784,0.9333333333333333,1.6333333333333333,57.14285714285714,2.8833333333333333,6.366666666666666,9.25,1.35,2.75,0.35,0.6333333333333333,0.55,2.6166666666666667,8.383333333333333,2.7666666666666666,4.516666666666667,61.254612546125465,0.9,2.566666666666667,35.064935064935064,0.03333333333333333,0.06666666666666667,50,12,0,0,0,14.522456372633236,2.0620604678364454,51.629988503859416,0.033783783783783786,0.22072072072072071,13.357480644984445,28.83095072685226,21.182240852671498,9.370686634584624,0.7608936589349695,1.9440762471072104,25.302091639575536,20.50320209000907,5.652352890666117,-4.169933066209116,89.90903125154831,91.49978305266363,0.11358098434254363,2.353115748170687,2.4666967325132307,0.0896411977891478,-1.8117838515403824,-0.7762653024557684,-2.5880491539961508,-0.19733671060439567,32,55,81,35,28,25,16,51,31,26,22,19,34,32,45,40,57
1362,Cory Mahon,PG,,19,1,LAE,2058,60,60,26.937632836767143,2.683333333333333,7.65,35.07625272331155,0.4666666666666667,1.6166666666666667,28.865979381443296,2.216666666666667,6.033333333333333,36.74033149171271,38.12636165577342,0.7333333333333333,1.0833333333333333,67.6923076923077,0.38333333333333336,1.0833333333333333,1.4666666666666666,2.6333333333333333,2,0.7,0.18333333333333332,0.26666666666666666,1.7833333333333334,6.566666666666666,0.5666666666666667,1.2,47.22222222222222,0.5666666666666667,1.8166666666666667,31.19266055045872,1.0833333333333333,3.0166666666666666,35.91160220994475,0,0,0,0,5.083650059972854,-3.805909550287298,40.4019688269073,0.2113289760348584,0.14161220043572983,1.407989240211917,4.108045853545697,2.7364919655593347,13.761040933275183,1.2338305554009514,0.4699273405142072,19.749835418038185,15.599830199514418,-10.01752902693832,-7.354526085473318,77.65978477987179,104.61499547705418,-1.972633117294279,0.04933263286566588,-1.9233004844286132,-0.05711861902887035,-5.147035323236046,-2.519492537703388,-7.666527860939434,-2.310825269632517,30,55,27,38,74,70,21,22,19,39,37,41,30,21,37,45,32
1363,Josh Medeiros,F,,19,1,KEN,2058,60,0,20.046848981005848,2.85,5.566666666666666,51.19760479041916,0.11666666666666667,0.25,46.666666666666664,2.7333333333333334,5.316666666666666,51.410658307210035,52.24550898203593,0.7166666666666667,1.3666666666666667,52.4390243902439,0.38333333333333336,2.183333333333333,2.566666666666667,0.7166666666666667,1.6333333333333333,0.4166666666666667,0.21666666666666667,0.16666666666666666,1.75,6.533333333333333,1.8333333333333333,2.933333333333333,62.5,0.7666666666666667,2.0166666666666666,38.01652892561984,0.13333333333333333,0.36666666666666664,36.36363636363637,0,0,0,0,8.06365847170481,-1.4057168996869154,52.96152183311717,0.04491017964071856,0.24550898203592814,1.9501061965550823,10.857225860887226,6.4543366727069404,5.248826022667423,0.9947103907707251,0.7303398964349274,20.936592035549477,16.16092569327466,6.08762758645567,-3.1290525559608606,86.82224116861366,97.41584894261096,-0.3092187513840471,1.1928035549809446,0.8835848035968975,0.035260795526881404,-3.4392489505077863,-1.5683706989137134,-5.0076196494215,-0.919105135736413,32,61,54,36,61,51,33,23,46,26,24,27,28,19,42,39,38
1364,Paulius Vaskys,SG,,20,1,NYC,2058,60,60,34.69252298859927,6.133333333333334,14.766666666666667,41.534988713318285,2.183333333333333,5.95,36.69467787114846,3.95,8.816666666666666,44.801512287334596,48.92776523702032,2,2.4166666666666665,82.75862068965517,0.9833333333333333,3.8333333333333335,4.816666666666666,1.5333333333333334,2.75,1.3,0.3333333333333333,0.7166666666666667,2.3833333333333333,16.45,1.3333333333333333,2.4166666666666665,55.172413793103445,1.1,2.9,37.93103448275862,1.5166666666666666,3.5,43.333333333333336,0,0,0,0,13.235441462197455,2.266253511910515,51.95830701200252,0.40293453724604966,0.1636568848758465,2.78441079437972,10.973640029877712,6.8566733705442795,7.179519789863324,1.7959515231676846,0.6594545258847905,14.800861141011842,22.378860896155892,9.854708353160166,6.849827954028143,93.93113513357768,94.2978984610306,1.3546423389849782,2.9307353053003107,4.285377644285289,0.0988196250977436,-0.49251176673864583,-0.4978285165938039,-0.9903402833324497,0.5311913498976639,49,67,41,44,46,56,31,42,59,61,53,64,42,55,45,44,42
1365,Atanas Dimitrov,G,,19,1,TOR,2058,60,60,36.66326421376588,8.416666666666666,20.05,41.97838736492103,2.8833333333333333,7.95,36.268343815513624,5.533333333333333,12.1,45.73002754820937,49.16874480465503,2.433333333333333,3,81.11111111111111,0.5166666666666667,2.683333333333333,3.2,6.883333333333334,2.35,0.6666666666666666,0.21666666666666667,1.0833333333333333,2.283333333333333,22.15,0.9,1.5166666666666666,59.34065934065934,0.7666666666666667,2.566666666666667,29.87012987012987,3.8666666666666667,8.016666666666667,48.232848232848234,14,0,0,0,20.326780974502775,8.384860923834305,51.824988301357045,0.39650872817955113,0.14962593516209477,1.450523018158663,7.2492285814944015,4.405603619526122,32.34848149710325,0.8663360313353416,0.39483379619327735,9.90725126475548,27.169243518810923,2.0575480734861005,3.3898686519885377,106.25363687311649,100.93625944164319,6.66296670834483,1.1475683541536095,7.810535062498439,0.17042748876824412,5.772371461285168,0.2959666031896413,6.068338064474809,4.4551805079121936,51,77,28,56,75,71,46,35,43,61,68,64,45,27,63,46,44
1366,Brandon Doyle,SG,,21,1,CAI,2058,60,60,34.56570347373049,5.95,15.85,37.53943217665615,1.35,4.733333333333333,28.52112676056338,4.6,11.116666666666667,41.37931034482759,41.798107255520506,2.7333333333333334,3.55,76.99530516431925,0.8333333333333334,3.066666666666667,3.9,0.9333333333333333,1.5333333333333334,1.5333333333333334,0.25,0.7833333333333333,1.9833333333333334,15.983333333333333,2.35,4.116666666666666,57.08502024291497,0.7166666666666667,2.716666666666667,26.380368098159508,1.5333333333333334,4.283333333333333,35.797665369649806,0,0,0,0,12.252521854925583,1.4466185258170698,45.89746534956735,0.29863301787592006,0.22397476340694006,2.451585946551721,9.216412191649162,5.797913580595299,4.519764580326966,2.1168280845586436,0.4825074279847639,8.093461890351186,22.998092726266822,-7.823060308727264,6.561897838877464,91.48829032056547,102.95801743292093,0.640030741894523,0.5221060368285864,1.1621367787231094,0.02689687550218833,-1.5307978293239102,-2.0568238539438135,-3.5876216832677237,-0.8336489880849206,40,62,39,46,70,66,29,24,51,53,43,45,37,36,36,32,33
1367,Mario Barker,F,,20,1,MON,2058,60,60,30.272699981683505,4.05,8.85,45.76271186440678,0.45,1.3166666666666667,34.177215189873415,3.6,7.533333333333333,47.78761061946903,48.30508474576271,1.4666666666666666,2.1166666666666667,69.29133858267717,1.1166666666666667,3.8666666666666667,4.983333333333333,0.9333333333333333,1.3666666666666667,1.3,1.7,0.38333333333333336,2.8666666666666667,10.016666666666667,2.3,3.85,59.74025974025974,0.6333333333333333,1.9,33.33333333333333,0.6666666666666666,1.7833333333333334,37.38317757009346,3,0,0,0,13.19507193757072,1.5868836824905341,51.20297164667393,0.1487758945386064,0.2391713747645951,3.5762770866451703,13.301154860558439,8.264997206568669,4.730775641358882,2.0453337383096244,3.8911493210123136,12.259299126898696,15.28945994329126,-5.087112115559121,-4.4689187992409645,97.67188792810751,95.83069907271016,1.4800240656801984,2.185652343851078,3.6656764095312764,0.09687081526918163,-1.462497229219876,1.0551735310142654,-0.40732369820561054,0.7311706586961001,41,67,52,42,60,69,24,26,47,40,34,39,30,41,45,35,42
1368,James Peete,SF,,20,1,CAI,2058,60,60,33.90283016704439,5.15,11.833333333333334,43.52112676056338,0.3333333333333333,1.0333333333333334,32.25806451612903,4.816666666666666,10.8,44.598765432098766,44.929577464788736,2.3,3.5166666666666666,65.40284360189574,2.1166666666666667,5.983333333333333,8.1,4.45,2.566666666666667,1.3,0.9,0.75,2.3333333333333335,12.933333333333334,2.716666666666667,5.1,53.26797385620915,0.8666666666666667,2.4833333333333334,34.899328859060404,1.2333333333333334,3.216666666666667,38.34196891191709,13,0,0,0,16.521325301618287,4.874984336269662,48.32843405909023,0.08732394366197183,0.2971830985915493,6.348780111465796,18.333608842463363,12.277264024985573,21.251266124764683,1.829792360345882,1.7709893525320317,16.09464487270599,19.737270251111397,-6.240061123240132,11.602483319020294,96.35553666606526,99.91023022657407,1.9598006009035978,1.339816998837132,3.2996175997407295,0.07786058175044415,0.905561496140491,0.25681109498290233,1.1623725911233933,1.6286951269076333,39,63,52,34,68,61,16,18,44,38,37,36,26,36,54,47,48
1382,Patrick Hogan,GF,,18,1,TOR,2058,34,0,2.8762708646730832,0.20588235294117646,0.47058823529411764,43.75,0,0,0,0.20588235294117646,0.47058823529411764,43.75,43.75,0.11764705882352941,0.14705882352941177,80,0.08823529411764706,0.11764705882352941,0.20588235294117646,0.17647058823529413,0.20588235294117646,0,0.029411764705882353,0.029411764705882353,0.3235294117647059,0.5294117647058824,0.058823529411764705,0.17647058823529413,33.33333333333333,0.11764705882352941,0.2647058823529412,44.44444444444444,0.029411764705882353,0.029411764705882353,100,0,0,0,0,3.4295079055871236,-0.2752024334097824,49.45054945054945,0,0.3125,3.157605469535569,4.0513483700191335,3.6130661372625177,8.30938989876148,0,0.6831949491729492,27.77777777777778,10.821459338470811,-20.462059903416943,-22.44074143386329,84.50959128861987,103.33903885830222,-0.03569428053357268,0.019644267029453627,-0.016050013504119054,-0.007877854228664877,-5.705555261671534,-2.7577384398348306,-8.463293701506364,-0.1586578005349208,17,53,34,32,35,31,23,32,35,21,18,21,23,19,29,31,41
1383,Gurami Beridze,FC,,19,1,MON,2058,54,0,5.998231645120908,0.5740740740740741,1.2592592592592593,45.588235294117645,0.018518518518518517,0.07407407407407407,25,0.5555555555555556,1.1851851851851851,46.875,46.32352941176471,0.18518518518518517,0.25925925925925924,71.42857142857143,0.6111111111111112,1.3148148148148149,1.9259259259259258,0.24074074074074073,0.5740740740740741,0.09259259259259259,0.018518518518518517,0.07407407407407407,0.7407407407407407,1.3518518518518519,0.4074074074074074,0.6296296296296297,64.70588235294117,0.1111111111111111,0.4444444444444444,25,0.037037037037037035,0.1111111111111111,33.33333333333333,0,0,0,0,7.752000095951505,-0.4251689707716409,49.21790722761597,0.058823529411764705,0.20588235294117646,9.877697250904907,22.82680492015855,16.120936813951236,5.818521019603924,0.7352330100748641,0.21392578724924244,29.478889311525297,13.479690668581346,3.3820718359028046,7.66130311818553,84.11827657202502,98.61486736969121,-0.1629012326281312,0.2693587256702288,0.10645749304209759,0.015776130083448834,-4.649943839499039,-1.5610921033448024,-6.211035942843841,-0.3447424564044019,26,55,60,44,30,28,16,47,26,24,24,21,30,25,39,45,55
1384,Otis Clay,FC,,22,1,HOU,2058,60,0,13.231410709643267,2.1333333333333333,3.8833333333333333,54.93562231759657,0.03333333333333333,0.16666666666666666,20,2.1,3.716666666666667,56.502242152466366,55.36480686695279,0.5,0.9333333333333333,53.57142857142857,0.95,2.7,3.65,0.65,0.5833333333333334,0.2833333333333333,0.16666666666666666,0.06666666666666667,1.3833333333333333,4.8,1.5166666666666666,2.3,65.94202898550725,0.45,1.05,42.857142857142854,0.13333333333333333,0.36666666666666664,36.36363636363637,0,0,0,0,15.330618948620607,1.352564236434164,55.89194224499302,0.04291845493562232,0.24034334763948498,7.883687712480322,20.455533658276345,14.455697116239149,7.017800015174658,1.0196023046831764,0.8717259048887631,11.960087479496993,15.485350611918419,9.956116609659414,6.230759108876701,108.85914945182557,96.07904620099372,1.5908476372862848,0.9289691862029624,2.519816823489247,0.15235363054086218,0.23702736300845828,-0.11618198828963688,0.1208453747188214,0.4262908023314812,31,49,63,41,30,32,27,34,30,21,31,20,37,39,36,37,45
1385,Devin Nevins,FC,,22,1,NYC,2058,60,0,21.03527757384273,3.533333333333333,7.433333333333334,47.53363228699551,0.15,0.45,33.33333333333333,3.3833333333333333,6.983333333333333,48.44868735083532,48.54260089686099,1.1333333333333333,1.6166666666666667,70.10309278350515,1.65,4.983333333333333,6.633333333333334,0.6333333333333333,2.5,0.5333333333333333,0.95,0.4166666666666667,2.55,8.35,2.1666666666666665,3.433333333333333,63.10679611650486,0.8666666666666667,2.7,32.098765432098766,0.35,0.85,41.17647058823529,6,0,0,0,12.420970270188015,0.6886863326302338,51.26053859376278,0.06053811659192825,0.21748878923766815,7.705558629925813,23.527820584697817,15.573503631317895,4.821710229029656,1.2151716338068268,3.0996834947299168,23.48593975073589,21.145208456257567,7.518874478222386,-0.728928963076359,85.13957721803055,89.51476523343878,-0.7390660120430536,2.5829883891369674,1.843922377093914,0.07012685696667288,-3.9602740833044123,0.12362246994258319,-3.836651613361829,-0.5858886868728843,35,51,66,49,40,36,33,60,40,31,33,33,28,37,32,28,42
1386,Andrew Clarke,GF,,22,1,BAL,2058,60,60,33.00477207097871,4.9,11.35,43.17180616740088,0.3333333333333333,1.4333333333333333,23.25581395348837,4.566666666666666,9.916666666666666,46.05042016806723,44.640234948605,1.9833333333333334,3.183333333333333,62.30366492146597,0.45,2.6666666666666665,3.1166666666666667,1.5,1.2333333333333334,1.2,0.6166666666666667,0.55,2.466666666666667,12.116666666666667,2.816666666666667,4.95,56.9023569023569,0.8333333333333334,2.65,31.446540880503143,0.9166666666666666,2.316666666666667,39.568345323741006,0,0,0,0,10.91212117150416,0.3248230526834509,47.51385548468054,0.1262848751835536,0.28046989720998533,1.3639111407034987,8.007599015378565,4.701205514958882,6.664058130349941,1.710839138957999,1.2786465086538366,8.819603356216628,17.39904746108886,1.1643210800917934,2.3022696273947116,94.92835702968611,97.30264934792,1.2050578054554963,1.9937389398619527,3.1987967453174493,0.0775353755132924,-2.496097630729998,0.0951880050103977,-2.4009096257196,-0.20100831692377613,37,53,45,42,62,75,45,16,52,30,36,37,35,27,36,33,30
1387,Dante Della Valle,PG,,20,1,CAI,2058,60,0,12.478936682851549,1.1666666666666667,2.8666666666666667,40.69767441860465,0.03333333333333333,0.2,16.666666666666664,1.1333333333333333,2.6666666666666665,42.5,41.27906976744186,0.4,0.8,50,0.13333333333333333,0.9333333333333333,1.0666666666666667,3.5166666666666666,1.1333333333333333,0.26666666666666666,0.03333333333333333,0.15,0.8666666666666667,2.7666666666666666,0.65,1.3,50,0.3,0.8,37.5,0.18333333333333332,0.5666666666666667,32.35294117647059,0,0,0,0,11.159617998007521,0.04756687499891055,42.978458989229495,0.06976744186046512,0.27906976744186046,1.086512994144083,7.769622395939032,4.392418107194145,41.683946654853514,1.019730860998592,0.1782011732085344,26.041666666666668,14.633434747808831,-19.50235269055105,-13.262386045540609,90.78805698334422,105.84046634692177,0.12657192361827746,-0.09964910117880846,0.026922822439469002,0.001725969006732192,-1.165113551364358,-1.234379386258699,-2.399492937623057,-0.07573166286549134,22,43,26,17,44,41,21,13,10,24,28,31,33,25,62,55,39
